"gene","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"RECQL","OK",7.52951504794434e-30,11.2879008027926,0.0213668017820545,"RECQL",5.23305601692815e-29
"FRYL","OK",8.12578862157206e-30,11.2811989640461,0.021354678229311,"FRYL",5.6453173235998e-29
"BORCS5","OK",8.65136967171409e-30,11.2756846083214,0.0213437272434634,"BORCS5",6.00817025201325e-29
"SLC2A1","OK",8.75344270439641e-30,11.2746523172851,0.0213403083671215,"SLC2A1",6.07674259334145e-29
"CCNI","OK",9.08980890072363e-30,11.2713331599111,0.0213355466929534,"CCNI",6.3078498766727e-29
"AP2M1","OK",9.18329908957766e-30,11.270432262129,0.0213342714158084,"AP2M1",6.37030222233641e-29
"BICD1","OK",9.38455449755094e-30,11.2685234011835,0.0213275273295357,"BICD1",6.50743356752962e-29
"LINC02865","OK",1.00980911611342e-29,11.2620684520452,0.0211588389799088,"LINC02865",6.99955140180519e-29
"NUAK1","OK",1.15336439447425e-29,11.2503507656681,0.0212538030383942,"NUAK1",7.99157465270448e-29
"FOXJ1","OK",1.16950707312908e-29,11.2491247989729,0.0212600592373352,"FOXJ1",8.10034724283554e-29
"SLC4A4","OK",1.24114186446527e-29,11.2438795972139,0.0212721476185704,"SLC4A4",8.59324579916517e-29
"ESF1","OK",1.24925012164177e-29,11.2433049301622,0.0212814290139317,"ESF1",8.64610087985174e-29
"PSMD13","OK",1.4527165806996e-29,11.2299803006741,0.0212574081706206,"PSMD13",1.00504832129615e-28
"SGTB","OK",1.50273419178498e-29,11.2269889269304,0.0212490010344031,"SGTB",1.03925813035812e-28
"SHLD2","OK",1.53028393452752e-29,11.2253831987304,0.0212481344367221,"SHLD2",1.05790959903059e-28
"MORF4L2","OK",1.63965350901158e-29,11.2192796465466,0.0212372359461875,"MORF4L2",1.1330888350751e-28
"KMT2E-AS1","OK",1.64367526224404e-29,11.2190629828642,0.0212337791324942,"KMT2E-AS1",1.13543766694615e-28
"CARMIL1","OK",1.64964173740322e-29,11.2187425184069,0.0212126085934983,"CARMIL1",1.13912760882048e-28
"CFAP69","OK",1.91738805724298e-29,11.2054321715473,0.0211718097488904,"CFAP69",1.32351322542747e-28
"VDAC1","OK",1.99749340049959e-29,11.2018073924915,0.0212041739760505,"VDAC1",1.37828556741512e-28
"RBMX","OK",2.25468822545416e-29,11.1910740983005,0.0211837764079534,"RBMX",1.55516331252476e-28
"PSMB3","OK",2.35339419258103e-29,11.1872746602259,0.0211766238056341,"PSMB3",1.62263147241877e-28
"H2AZ1","OK",2.49010885826449e-29,11.1822654527048,0.0211669710610895,"H2AZ1",1.71624516015734e-28
"ENSG00000289600","OK",2.68413866459202e-29,11.1756058829232,0.0211383412283798,"ENSG00000289600",1.84927618501559e-28
"LINC02728","OK",2.68696383220669e-29,11.1755124862889,0.0204258416773131,"LINC02728",1.85052325882614e-28
"H1-10","OK",2.75487883440815e-29,11.1732961437384,0.0211497773619809,"H1-10",1.89658010389957e-28
"ZDBF2","OK",2.98203121887408e-29,11.1662583252302,0.0211330407428289,"ZDBF2",2.05218682974989e-28
"BCR","OK",3.06416733557941e-29,11.1638438034096,0.0211307686113892,"BCR",2.10791586896652e-28
"ABR","OK",3.14424142285607e-29,11.1615509378944,0.0211253892302411,"ABR",2.1621848788633e-28
"SH3RF3","OK",3.31442773486085e-29,11.1568643298618,0.0210584728608982,"SH3RF3",2.2783566216634e-28
"CCDC107","OK",3.35167334688661e-29,11.1558705433913,0.0211158906032026,"CCDC107",2.30309103331108e-28
"VPS13C","OK",3.38436238680012e-29,11.1550073221469,0.0211152727495053,"VPS13C",2.32467695219918e-28
"DNAJA4","OK",3.51597823107603e-29,11.1516134706073,0.0211032941832534,"DNAJA4",2.41417262344693e-28
"SCAMP2","OK",4.0669578242219e-29,11.1386542089872,0.021084249065758,"SCAMP2",2.79143980179086e-28
"RDX","OK",4.08147125970299e-29,11.1383369107722,0.0210806848489851,"RDX",2.80034704796332e-28
"RHOG","OK",4.31191930702494e-29,11.1334434555648,0.0210744802158084,"RHOG",2.95734721471274e-28
"ATP5F1C","OK",4.45109181387962e-29,11.1306123518809,0.0210690994084462,"ATP5F1C",3.05165113828603e-28
"RNF149","OK",4.58881389835491e-29,11.1278959188314,0.0210638789233212,"RNF149",3.14489012657933e-28
"MDFIC","OK",4.71031833373719e-29,11.1255656979523,0.0210588711615364,"MDFIC",3.22694863675419e-28
"AKAP6","OK",4.91627548548508e-29,11.1217487935079,0.0209185160637164,"AKAP6",3.36678069498095e-28
"PSTPIP1","OK",6.07140729249301e-29,11.1029075502396,0.0210147440852897,"PSTPIP1",4.15628069628793e-28
"CALCRL","OK",6.3800807926838e-29,11.0984756350647,0.0195638000090725,"CALCRL",4.36594868057904e-28
"NRN1","OK",7.27826906222523e-29,11.0866959682256,0.020440669528943,"NRN1",4.97871838665538e-28
"GPSM3","OK",7.50157131852088e-29,11.0839915599394,0.0209805394379636,"GPSM3",5.1295440786435e-28
"AP2S1","OK",8.12587296929786e-29,11.0768343500455,0.0209669571590783,"AP2S1",5.55435561418447e-28
"IRF2","OK",8.47092532319658e-29,11.0731092385742,0.02095896773718,"IRF2",5.7880423029188e-28
"RRP7A","OK",8.74073762986226e-29,11.0702998187499,0.0209543687654102,"RRP7A",5.9701628697036e-28
"DCTN3","OK",9.94437633354787e-29,11.0587327863108,0.0209324967771622,"DCTN3",6.7897370996471e-28
"NDUFA12","OK",1.01260591165343e-28,11.0571085713613,0.020929625549158,"NDUFA12",6.91119646927816e-28
"PTGS2","OK",1.15959549762463e-28,11.0449413338462,0.020401118176366,"PTGS2",7.9114617970423e-28
"JOSD1","OK",1.22252942235036e-28,11.0401935610553,0.02089761045044,"JOSD1",8.33771469115116e-28
"PECAM1","OK",1.2706744664046e-28,11.0367223944714,0.0208818880846913,"PECAM1",8.66282555069407e-28
"TRAPPC1","OK",1.41126534500441e-28,11.027286478837,0.0208730270308624,"TRAPPC1",9.61770737922629e-28
"STX8","OK",1.54953743521989e-28,11.0188751502438,0.0208542096755026,"STX8",1.05560790149696e-27
"THRIL","OK",1.75026513073299e-28,11.0079039195772,0.0198462773894022,"THRIL",1.19190636284133e-27
"PRDX3","OK",1.92781629213326e-28,10.9991938546696,0.0208183888131378,"PRDX3",1.31232602709445e-27
"C4orf48","OK",1.95034936824187e-28,10.9981458333939,0.0208175030906132,"C4orf48",1.32716942825865e-27
"CHKA","OK",2.3194015198046e-28,10.9825047907405,0.0207819595731749,"CHKA",1.5777123024641e-27
"GPRASP1","OK",2.35193617862172e-28,10.9812466298484,0.0207615549542498,"GPRASP1",1.59924642059955e-27
"CSGALNACT2","OK",2.44663078171124e-28,10.9776805743254,0.0207790350510256,"CSGALNACT2",1.66301562828471e-27
"WASHC3","OK",2.66981681955961e-28,10.9697898793055,0.0207621358337668,"WASHC3",1.81404251288005e-27
"CIAO2B","OK",2.75124173359118e-28,10.9670731050708,0.0207589848692403,"CIAO2B",1.86867126689148e-27
"TRBV9","OK",2.86379373275146e-28,10.9634462503394,0.0207430935834981,"TRBV9",1.94439328670611e-27
"HVCN1","OK",2.96664342762803e-28,10.9602536016886,0.0207350384459612,"HVCN1",2.01347392723972e-27
"BLTP1","OK",3.28660177426868e-28,10.9509807213917,0.0207277923974758,"BLTP1",2.22980090602598e-27
"RNF34","OK",3.44468989248625e-28,10.9467248170173,0.0207198567804602,"RNF34",2.33618663467353e-27
"TMED2","OK",3.89712873879101e-28,10.9355376646921,0.020699124925821,"TMED2",2.64204748635776e-27
"NAPA","OK",3.9034339365103e-28,10.9353910400697,0.0206988822654739,"NAPA",2.64533831459415e-27
"ARHGAP18","OK",4.07934020329154e-28,10.931392395432,0.0206832443281683,"ARHGAP18",2.7635218099593e-27
"TENT4B","OK",4.33387216726959e-28,10.9258993450034,0.0206799719479749,"TENT4B",2.93486216973717e-27
"EIF3G","OK",4.34556512339443e-28,10.92565475103,0.0206801812684325,"EIF3G",2.94168779054885e-27
"GCDH","OK",4.96851435153305e-28,10.9134868105739,0.0206553628061796,"GCDH",3.36213870187259e-27
"DOCK11","OK",5.09157868003936e-28,10.9112630447078,0.0206524745131246,"DOCK11",3.44413652456837e-27
"SPIDR","OK",5.10811357980047e-28,10.9109683302823,0.0206516745210264,"SPIDR",3.45403970919001e-27
"SESN1","OK",5.25328717179902e-28,10.9084206803872,0.0206435455824502,"SESN1",3.55088710203545e-27
"CORO1C","OK",5.35070657306694e-28,10.906749924493,0.0206407539898026,"CORO1C",3.61539587942959e-27
"GDE1","OK",5.38555269358869e-28,10.9061596254937,0.0206417679980929,"GDE1",3.63759264928202e-27
"CALCOCO1","OK",5.51870775720073e-28,10.9039383255024,0.0206374144064033,"CALCOCO1",3.72614971902849e-27
"CORO7","OK",6.14869555978055e-28,10.8941018169876,0.0206204801106876,"CORO7",4.14997112383559e-27
"NBEAL2","OK",6.24676099956123e-28,10.8926612148333,0.0206168364452573,"NBEAL2",4.21459855743898e-27
"ENSG00000257732","OK",6.26140472494439e-28,10.8924480222325,0.0206138055369547,"ENSG00000257732",4.22291558030841e-27
"SNRPG","OK",6.66714332345779e-28,10.88672968795,0.0206065265309449,"SNRPG",4.49489729240516e-27
"KPNA2","OK",8.11351310920958e-28,10.8688289242696,0.0205723912212524,"KPNA2",5.46799792905326e-27
"GDPD5","OK",8.78790182595854e-28,10.8615409514033,0.0205495965424787,"GDPD5",5.92030488866313e-27
"FBXO7","OK",9.40383064120892e-28,10.8553540047489,0.0205470048863693,"FBXO7",6.33290848131654e-27
"C9orf72","OK",9.63620119612522e-28,10.8531237499474,0.0205398605217164,"C9orf72",6.48699954968104e-27
"C11orf58","OK",9.65611472053921e-28,10.8529351111493,0.0205424629678528,"C11orf58",6.49800558713288e-27
"PHLDB1","OK",1.02998521661558e-27,10.8470361758174,0.020520200425654,"PHLDB1",6.92864594055423e-27
"DLEU1","OK",1.21391781506406e-27,10.8320037401824,0.020500133789558,"DLEU1",8.16293683829499e-27
"PRKAR2B","OK",1.30235440759083e-27,10.8255638891409,0.0204807336742571,"PRKAR2B",8.75439559379826e-27
"CD109","OK",1.32368970496177e-27,10.8240752645715,0.0204527779799016,"CD109",8.89453126481869e-27
"OXA1L","OK",1.35419256766826e-27,10.8219878081672,0.0204835397980733,"OXA1L",9.0961424128933e-27
"ARMC9","OK",1.39666799801778e-27,10.8191573919635,0.0204734905580013,"ARMC9",9.37799543420411e-27
"CNOT2","OK",1.40727788533588e-27,10.8184637116681,0.0204770817502377,"CNOT2",9.4457569402331e-27
"GEMIN7","OK",1.4242934544768e-27,10.8173619801147,0.0204723577848209,"GEMIN7",9.55644816897755e-27
"ENSG00000288925","OK",1.49441774703616e-27,10.8129552006974,0.0204453345394188,"ENSG00000288925",1.00232654630129e-26
"BIRC6","OK",1.50474709020046e-27,10.8123234671188,0.0204654435895113,"BIRC6",1.00888339295161e-26
"ARID5A","OK",1.62003364772978e-27,10.8055507575973,0.0204525093372601,"ARID5A",1.08577990434242e-26
"PGLS","OK",1.64924215128236e-27,10.8039107656174,0.0204483230342022,"PGLS",1.10494981322593e-26
"MAP4K4","OK",1.6649340590558e-27,10.8030415542046,0.0204477756678015,"MAP4K4",1.11505319238013e-26
"VGF","OK",1.72473074304683e-27,10.7998021237592,0.0202788277805952,"VGF",1.15467651288079e-26
"CNBP","OK",1.80923580170942e-27,10.7954091635918,0.0204321628244722,"CNBP",1.21080648550524e-26
"STAT6","OK",1.84909069908723e-27,10.7934074722449,0.020428584639266,"STAT6",1.23702471355451e-26
"GCA","OK",1.87461482651175e-27,10.7921478868858,0.0204173423944858,"GCA",1.25364006923365e-26
"ACVR1C","OK",1.9607887934363e-27,10.7880175069276,0.0204002767463713,"ACVR1C",1.31078766792606e-26
"THOC3","OK",1.98570558990241e-27,10.7868567450829,0.0204157862395332,"THOC3",1.32695795102349e-26
"ERH","OK",2.01938495861658e-27,10.7853105222815,0.0204142535271582,"ERH",1.34896987158594e-26
"HBEGF","OK",2.0523885091779e-27,10.7838199366405,0.0202929575351901,"HBEGF",1.37051437810671e-26
"KIF21B","OK",2.17893494179506e-27,10.7783167771754,0.0203989226911253,"KIF21B",1.45448495016199e-26
"UTY","OK",2.29291299305138e-27,10.7736249808351,0.0203917879746013,"UTY",1.53000746205442e-26
"MAPKAPK2","OK",2.29611574646407e-27,10.7734965086191,0.0203916300613556,"MAPKAPK2",1.531583975779e-26
"SUB1","OK",2.33277566418134e-27,10.7720384954643,0.0203877639123297,"SUB1",1.55546819158836e-26
"SMS","OK",2.61917170452468e-27,10.7613736597586,0.020367448367711,"SMS",1.74579525314387e-26
"EIF2D","OK",2.69369257837774e-27,10.7587883127356,0.0203610114198124,"EIF2D",1.79415475717304e-26
"NMRK1","OK",2.69353891683399e-27,10.7587935703884,0.0203623185017049,"NMRK1",1.79415475717304e-26
"MTFP1","OK",2.80502758875913e-27,10.7550549855008,0.0203560574523321,"MTFP1",1.86762793802334e-26
"THNSL1","OK",2.93950566246739e-27,10.7507367878446,0.0203261236459533,"THNSL1",1.95645082974737e-26
"MCTP1","OK",2.95586910898118e-27,10.7502247679383,0.0202974177739778,"MCTP1",1.96662386338419e-26
"SYAP1","OK",3.1762268223736e-27,10.7435908408279,0.0203350822437383,"SYAP1",2.11246315110802e-26
"CDC42","OK",3.19289643826077e-27,10.7431077234021,0.0203336124734041,"CDC42",2.12277542193632e-26
"LINC01115.1","OK",3.289209219685e-27,10.7403644462447,0.0202150040180739,"LINC01115.1",2.18601108548515e-26
"MRPL15","OK",3.67022970621173e-27,10.7302408609236,0.0203073804040764,"MRPL15",2.43834867143731e-26
"RELB","OK",3.70920323469037e-27,10.729264754048,0.0203079133144986,"RELB",2.46334335039728e-26
"CCT8","OK",4.08070703310608e-27,10.7204400111434,0.0202911454029515,"CCT8",2.70907826706205e-26
"TSPAN33","OK",4.42490738045028e-27,10.7129478084941,0.0201743722432082,"TSPAN33",2.93651479962172e-26
"LMLN","OK",4.53255406416383e-27,10.710722978008,0.0202615345428579,"LMLN",3.0068581000621e-26
"PTGER2","OK",4.63796297832265e-27,10.7085945952301,0.0202624999281918,"PTGER2",3.07566624571924e-26
"BZW2","OK",4.80948627367554e-27,10.7052317037571,0.020261077271709,"BZW2",3.188252173422e-26
"CSKMT","OK",4.83515398309854e-27,10.7047387166186,0.0202564912550277,"CSKMT",3.20410240319471e-26
"PITPNM2","OK",4.89862533337909e-27,10.7035307086249,0.0202411540664335,"PITPNM2",3.24498327861558e-26
"C11orf96","OK",4.96426991196114e-27,10.7022975556249,0.0201884345552896,"C11orf96",3.28727353777884e-26
"CFAP95","OK",4.97926921573902e-27,10.7020180588977,0.0200986256941039,"CFAP95",3.29600863481926e-26
"HERPUD1","OK",5.13627717240263e-27,10.6991414789556,0.0202506767512372,"HERPUD1",3.39870536671143e-26
"PXN","OK",5.14790510794191e-27,10.6989319211365,0.0202498442417564,"PXN",3.40516364723444e-26
"IFT81","OK",5.19093010631514e-27,10.6981605876853,0.0202288027544084,"IFT81",3.43237779608723e-26
"NBPF9","OK",5.58418638513584e-27,10.6913906048598,0.0202189054852468,"NBPF9",3.69107026109595e-26
"TRBV27","OK",5.68086444061124e-27,10.689798713906,0.0202240058508021,"TRBV27",3.75361213310413e-26
"FAM162A","OK",5.84960043605308e-27,10.6870836137785,0.0202270528999833,"FAM162A",3.86370347642202e-26
"ENSG00000262370","OK",6.22556624071e-27,10.6813031955178,0.0201735165985111,"ENSG00000262370",4.1105422878719e-26
"ENSG00000267694","OK",6.24642038021079e-27,10.6809927807124,0.0201904279991813,"ENSG00000267694",4.12281837549757e-26
"PARP10","OK",6.43419521247677e-27,10.6782431438237,0.0202074416902459,"PARP10",4.24521819484081e-26
"PDP1","OK",6.63868802060622e-27,10.6753377721364,0.0202024378888766,"PDP1",4.37855581098594e-26
"NBEA","OK",6.64607060936975e-27,10.6752345495266,0.0201559306467984,"NBEA",4.38183968205463e-26
"MED25","OK",6.85019039349857e-27,10.6724247017517,0.020199236476765,"MED25",4.51478564256974e-26
"COL5A3","OK",7.02472528813397e-27,10.6700871790638,0.0199108240738479,"COL5A3",4.62814391046918e-26
"EPB41","OK",7.05929629646314e-27,10.6696310128223,0.0201948227766875,"EPB41",4.64924029929635e-26
"C12orf75-AS1","OK",7.10498893107515e-27,10.6690314826124,0.0201521921575087,"C12orf75-AS1",4.67764348911159e-26
"TMEM179B","OK",7.20715307526542e-27,10.667704705972,0.0201907676857012,"TMEM179B",4.74319135603208e-26
"CERCAM","OK",7.83001557622979e-27,10.6599982969174,0.0201373550992297,"CERCAM",5.15125167645865e-26
"PPIL6","OK",8.12448076298979e-27,10.6565642941453,0.0201490116882835,"PPIL6",5.34304777450591e-26
"IL27RA","OK",9.2251071311871e-27,10.6447382204041,0.0201472744968655,"IL27RA",6.06468456550815e-26
"HHEX","OK",9.2810517614181e-27,10.6441751041536,0.020113174209666,"HHEX",6.09926364854549e-26
"PCAT1","OK",9.54222978342593e-27,10.6415899471603,0.0201344753259113,"PCAT1",6.26864320547224e-26
"LYRM4","OK",1.01648850575302e-26,10.6356993815626,0.0201248781716598,"LYRM4",6.67528294664179e-26
"ERICH6-AS1","OK",1.04205345164698e-26,10.6333838006026,0.0201154512339186,"ERICH6-AS1",6.84070378952984e-26
"LINC01505","OK",1.06255327633256e-26,10.6315673300375,0.0201016370200914,"LINC01505",6.97276682056968e-26
"GRAMD1A","OK",1.12999847342761e-26,10.6258271516401,0.0201098433306756,"GRAMD1A",7.41269239675612e-26
"CRB3","OK",1.15584333526564e-26,10.6237171081092,0.020051482166112,"CRB3",7.57950503665201e-26
"OSBPL8","OK",1.17409642300497e-26,10.6222548731105,0.0201048921368966,"OSBPL8",7.69643214361041e-26
"LINC00877","OK",1.20689264525551e-26,10.6196833431399,0.0198390920775573,"LINC00877",7.9085740197728e-26
"MAN1A1","OK",1.33428869737035e-26,10.6103115575446,0.0200811391115355,"MAN1A1",8.74023821525746e-26
"RCAN2","OK",1.35984866886513e-26,10.608538529413,0.0200672663991047,"RCAN2",8.90446883384028e-26
"EID1","OK",1.42128205117346e-26,10.6044086780879,0.0200709663119861,"EID1",9.30340100283382e-26
"SRSF6","OK",1.55275580196637e-26,10.5961348567603,0.0200547836028854,"SRSF6",1.01603511377771e-25
"TFEC","OK",1.55510953011e-26,10.5959931488467,0.0196642901155716,"TFEC",1.01721014474005e-25
"FCGR2C","OK",1.57468277741457e-26,10.5948228969142,0.0199197121948321,"FCGR2C",1.02964372425637e-25
"CCS","OK",1.58313004821954e-26,10.5943222966561,0.0200510349294305,"CCS",1.03479601215641e-25
"SYT11","OK",1.60686522742708e-26,10.5929297536019,0.0200480729528202,"SYT11",1.04993380272386e-25
"PRDX4","OK",1.70251980635061e-26,10.5875170440072,0.0200356748145549,"PRDX4",1.11203640522292e-25
"SMAD2","OK",1.71766912128628e-26,10.5866875622554,0.0200372479121139,"SMAD2",1.12152965906335e-25
"FSCN1","OK",1.77726951092305e-26,10.5834931285648,0.0200240579324581,"FSCN1",1.16002947311591e-25
"TSPYL1","OK",2.08998935520406e-26,10.5683011404559,0.0200024352323918,"TSPYL1",1.36365447191732e-25
"GASK1B","OK",2.12044579160894e-26,10.566944055941,0.0181896442717542,"GASK1B",1.38303136962544e-25
"ICAM3","OK",2.19310974858417e-26,10.5637827741346,0.0199940570065861,"ICAM3",1.42991383106901e-25
"ENSG00000289826","OK",2.39076737979498e-26,10.5556821957406,0.0199751233750881,"ENSG00000289826",1.55822986534367e-25
"OGA","OK",2.56130392449117e-26,10.5492098309239,0.0199663799008316,"OGA",1.66878379354803e-25
"FBXL3","OK",2.56846110644451e-26,10.5489476254608,0.0199651112341884,"FBXL3",1.6728490879058e-25
"RPA3","OK",2.73596727467234e-26,10.5430093688723,0.0199543445957912,"RPA3",1.7813101220456e-25
"FHIP1A","OK",2.82853429424482e-26,10.539880582453,0.0199144957055334,"FHIP1A",1.84092039214863e-25
"MARCHF3","OK",2.87454981928854e-26,10.538362819507,0.0199431552277367,"MARCHF3",1.87020139920165e-25
"EIF1AY","OK",3.19857522165423e-26,10.5283117177241,0.0199257494134509,"EIF1AY",2.080272076017e-25
"SHKBP1","OK",3.2264777413423e-26,10.5274939613758,0.0199245260227586,"SHKBP1",2.09767079973859e-25
"G0S2","OK",3.29400886831789e-26,10.5255434426848,0.0197644543832644,"G0S2",2.14081218072852e-25
"RAB31","OK",3.40097896974908e-26,10.5225334825495,0.0198152512879492,"RAB31",2.20954549602729e-25
"CHCHD7","OK",3.41905764069268e-26,10.5220340657541,0.0199138029399886,"CHCHD7",2.22049949375945e-25
"NDUFS8","OK",3.4422264389661e-26,10.5213978489709,0.019913048859842,"NDUFS8",2.2347502842718e-25
"RGMB","OK",3.51566599763632e-26,10.519408884232,0.0198736634125768,"RGMB",2.28161591801033e-25
"LCORL","OK",3.81462542482771e-26,10.511716038722,0.0198937233069089,"LCORL",2.47475521333129e-25
"ORMDL2","OK",3.90916348586262e-26,10.5094073997825,0.0198901764220432,"ORMDL2",2.53518499990308e-25
"TGFBR1","OK",4.251597819604e-26,10.5014848038412,0.0198736732087412,"TGFBR1",2.75628123226817e-25
"GAS2L1","OK",4.25852906727581e-26,10.5013310573039,0.0197800638118044,"GAS2L1",2.75979327751291e-25
"NRIP3","OK",4.35412615687134e-26,10.4992354928859,0.019865058455197,"NRIP3",2.82074342003428e-25
"HIC1","OK",4.44162575668419e-26,10.4973570250785,0.0198608996373425,"HIC1",2.87640630708181e-25
"LBH","OK",4.85647746544114e-26,10.4889226495018,0.0198520547947978,"LBH",3.14394830237897e-25
"GSTK1","OK",5.29061611581002e-26,10.4808288172677,0.0198366914681549,"GSTK1",3.42378174622707e-25
"SPCS2","OK",5.36091190289328e-26,10.4795805256678,0.0198343949101272,"SPCS2",3.46804201524998e-25
"AGO2","OK",5.46802396353845e-26,10.4777093152408,0.0198308278280083,"AGO2",3.53607934924817e-25
"ENO2","OK",5.75672528252295e-26,10.472841198002,0.0198209021028339,"ENO2",3.72145751419835e-25
"PARP1","OK",5.76742618016244e-26,10.4726654431846,0.019820517273905,"PARP1",3.72705350104081e-25
"WDR75","OK",5.86739886851113e-26,10.4710389030577,0.0198161947065716,"WDR75",3.79031471909844e-25
"STIM1","OK",5.89064356654889e-26,10.4706646522058,0.019815636090309,"STIM1",3.80398272115431e-25
"RMND5A","OK",5.91411101256757e-26,10.4702882968696,0.0198162025350128,"RMND5A",3.81778483566242e-25
"FASTKD2","OK",5.96512793939114e-26,10.4694752019932,0.019813651519874,"FASTKD2",3.84935512690621e-25
"NLRP6","OK",6.09602777199832e-26,10.4674200755351,0.0197898001984176,"NLRP6",3.9324340510803e-25
"ENSG00000284977","OK",6.15569335382253e-26,10.4664977967318,0.0198053708278308,"ENSG00000284977",3.96951856527007e-25
"TENT5A","OK",6.93266653123226e-26,10.4552358834398,0.0197814549471559,"TENT5A",4.46897138841457e-25
"FXYD1","OK",7.25697766521414e-26,10.450901127589,0.0197639861284314,"FXYD1",4.67637691187182e-25
"COX5A","OK",7.66884586606808e-26,10.4456648307043,0.0197700565858793,"COX5A",4.9400374607216e-25
"BMERB1","OK",7.88751992837026e-26,10.4429969083164,0.0197580695547107,"BMERB1",5.07910590936735e-25
"VPS51","OK",8.3274355433451e-26,10.437844913439,0.0197549720517436,"VPS51",5.36049258316317e-25
"ASF1A","OK",9.37851685204185e-26,10.4265526940247,0.0197329830264629,"ASF1A",6.03495807316353e-25
"TECR","OK",9.54191109191382e-26,10.4249108476808,0.0197307031169827,"TECR",6.13793363463617e-25
"KCTD12","OK",9.61469890370315e-26,10.4241883999998,0.0196721443661529,"KCTD12",6.18257358075867e-25
"BRK1","OK",1.04650222857423e-25,10.4161284877805,0.0197140186236644,"BRK1",6.72698717450926e-25
"EDARADD","OK",1.05757199407453e-25,10.4151273105388,0.0197060356329087,"EDARADD",6.79335357715954e-25
"ST6GALNAC1","OK",1.0574165035134e-25,10.4151413014448,0.0194838543208249,"ST6GALNAC1",6.79335357715954e-25
"ENSG00000290927","OK",1.15568488156813e-25,10.4066822637602,0.0196926501241831,"ENSG00000290927",7.42097054983694e-25
"LRP10","OK",1.24193857790696e-25,10.3998254724473,0.0196822369720193,"LRP10",7.9720212236774e-25
"KIAA1217","OK",1.30750953101908e-25,10.3949216012486,0.0167146103289708,"KIAA1217",8.38996788119598e-25
"IRF8","OK",1.36619635276323e-25,10.3907350038767,0.0196264738579231,"IRF8",8.76346217835106e-25
"MIR155HG","OK",1.43753913146823e-25,10.3858792480339,0.0196542736852195,"MIR155HG",9.21784676984379e-25
"STXBP5","OK",1.45315009721389e-25,10.3848486161642,0.0196524416868188,"STXBP5",9.31467168502436e-25
"NDUFA13","OK",1.67387026904985e-25,10.3713464427049,0.019628918531923,"NDUFA13",1.07257135341929e-24
"ENSG00000289439","OK",1.77999295862681e-25,10.3654714435041,0.0196071618097332,"ENSG00000289439",1.14017117483369e-24
"ENSG00000243305","OK",1.89868493357503e-25,10.3592984439935,0.0196012445305935,"ENSG00000243305",1.2157719121557e-24
"UBASH3A","OK",2.00746278804228e-25,10.3539680804204,0.0195938950575216,"UBASH3A",1.28497354726162e-24
"UBE2L6","OK",2.17673745586555e-25,10.3462174188582,0.0195810395905832,"UBE2L6",1.39283691893398e-24
"TMEM156","OK",2.20311869450437e-25,10.3450635770438,0.0195749992230391,"TMEM156",1.40922294037946e-24
"SBDS","OK",2.26292318343038e-25,10.3424977975933,0.0195741894675697,"SBDS",1.44696912079747e-24
"INTS6","OK",2.3404837478849e-25,10.3392685260898,0.0195680024304992,"INTS6",1.49603852468239e-24
"RHOBTB3","OK",2.34457653628849e-25,10.3391010795632,0.0195331942264753,"RHOBTB3",1.49812934653134e-24
"USP12","OK",2.40492476406598e-25,10.3366651456048,0.0195625114597353,"USP12",1.53615201292652e-24
"PHLDA1-AS1","OK",2.45725536059507e-25,10.3346013823647,0.019548817497138,"PHLDA1-AS1",1.56902855424337e-24
"ARF5","OK",2.50692173178819e-25,10.3326825797664,0.0195557656210427,"ARF5",1.60018148356088e-24
"CDK13","OK",2.5536755376601e-25,10.3309104138889,0.0195522951971774,"CDK13",1.6294541495115e-24
"RIPOR1","OK",2.66804652241829e-25,10.3267072943137,0.01953763558223,"RIPOR1",1.70183653266919e-24
"FARSB","OK",2.70461569833128e-25,10.3254009842219,0.0195379784889157,"FARSB",1.72455908291638e-24
"ERO1A","OK",2.75125859569896e-25,10.3237599918735,0.019537417039007,"ERO1A",1.7536868601256e-24
"PER2","OK",2.85655965677041e-25,10.3201544291168,0.0195293208817257,"PER2",1.82017065861323e-24
"SNHG3","OK",3.22990340117578e-25,10.30835418324,0.0195077921426343,"SNHG3",2.05734238306899e-24
"CSNK2B","OK",3.46192393434068e-25,10.3016839742897,0.0194969774253027,"CSNK2B",2.20436162497487e-24
"PREP","OK",3.70686476617169e-25,10.2951067548864,0.0194835949532377,"PREP",2.35950225863512e-24
"PTGDR","OK",3.94863823535562e-25,10.2890240127976,0.0194570622556764,"PTGDR",2.5125191982734e-24
"DNTTIP2","OK",4.10214378847656e-25,10.2853506749638,0.0194660065536343,"DNTTIP2",2.60928406364018e-24
"G3BP1","OK",4.5282322057873e-25,10.2758266815842,0.0194479529521324,"G3BP1",2.87930495680162e-24
"LMO4","OK",4.64314350540872e-25,10.2734101385409,0.0194403852271985,"LMO4",2.95134261170157e-24
"LPGAT1","OK",4.93625052717683e-25,10.2675048645455,0.01943096630749,"LPGAT1",3.1365579334414e-24
"SNHG12","OK",4.95479399450624e-25,10.2671430419371,0.0194310113922829,"SNHG12",3.14724371149299e-24
"MNAT1","OK",5.34256857349457e-25,10.259869201966,0.0194165653111041,"MNAT1",3.3923728698992e-24
